healthAuthority_ID,partition,c_count,component_size,component_edges,budget,original_objective,num_simplicials,m_status_agg,m_obj_agg,m_MIPGap_agg,m_runtime_agg,m_status_disagg,m_obj_disagg,m_MIPGap_disagg,m_runtime_disagg,density,perc_reduction_obj_agg,perc_reduction_obj_disagg
1,26,0,2513,14824,502,184655.0,188,9,24937.0,43.144724706259765,3600.2199997901917,9,73147.0,100.0,3605.648999929428,0.4696596804894802,86.49535620481439,60.38720857815927
1,27,0,2336,9817,467,72702.0,389,9,10095.0,12.32293214462605,3600.292999982834,9,10566.0,14.622373651334469,3600.1849999427795,0.3599557067847819,86.11454980605761,85.46669967813816
1,28,0,2391,10845,478,114902.0,264,9,13470.0,15.41943832200174,3600.233999967575,9,13516.0,16.7061260728026,3600.2149999141693,0.37956143067885323,88.27696645837322,88.2369323423439
1,29,0,2351,10061,470,53336.0,447,9,7189.0,4.8407288913618,3600.375,9,7249.0,5.39384742723134,3600.298000097275,0.36420898304931354,86.52129893505325,86.40880455977201
1,30,0,2361,8004,472,68456.0,521,9,5340.0,0.63670411985018,3600.4169998168945,9,5341.0,0.50552331024152,3600.2460000514984,0.2872956733357741,92.19936893771181,92.19790814537805
1,31,0,2513,9880,502,77291.0,283,9,11777.0,11.12337607200475,3600.180000066757,9,11600.0,9.31896551724137,3600.1849999427795,0.3130219672987091,84.76277962505337,84.9917842957136
1,32,0,2412,8304,482,38830.0,440,9,6515.0,0.73676132003069,3600.1819999217987,9,6516.0,0.41436464088397,3600.2549998760223,0.2855898854957894,83.22173577131085,83.21916044295648
1,33,0,2408,9806,481,55661.0,412,9,7349.0,3.44264525785821,3600.2219998836517,9,7346.0,3.43043833378709,3600.572000026703,0.33836802128895926,86.79685956055407,86.8022493307702
1,34,0,2403,8566,480,43889.0,439,9,6271.0,0.57407112103332,3600.201999902725,9,6271.0,0.43055334077499,3600.190999984741,0.2968118882759304,85.71168174257787,85.71168174257787
1,35,0,2508,22103,501,448068.0,281,9,19186.0,36.57875534243719,3600.233999967575,9,142128.0,100.0,3602.4830000400543,0.7030712728443294,95.71806065150825,68.27981467098743
1,36,0,2402,7622,480,35470.0,488,9,5706.0,0.35050823694356,3600.167999982834,9,5706.0,0.42060988433227997,3600.199000120163,0.26432228314527567,83.91316605582182,83.91316605582182
2,0,0,2504,10942,500,94841.0,135,9,22060.0,23.92112420670897,3600.25,9,20857.0,21.34535168049096,3600.1749999523163,0.3491656657378558,76.74001750297867,78.00845625836926
2,1,0,2350,21749,470,125047.0,538,9,8168.0,9.904505386875611,3600.2359998226166,9,9151.0,20.91574691290569,3600.297000169754,0.7879858337182867,93.46805601093989,92.68195158620358
2,2,0,2362,12905,472,108930.0,247,9,25337.0,43.18190788175395,3600.2309999465942,9,25553.0,46.088521895667824,3600.210000038147,0.4628200065917332,76.74010832644818,76.5418158450381
2,2,1,116,411,23,2354.0,16,2,574.0,0.0,3.437000036239624,2,574.0,0.0,2.796999931335449,6.16191904047976,75.61597281223449,75.61597281223449
2,3,0,2499,10203,499,72476.0,323,9,11112.0,8.88228941684665,3600.253000020981,9,11154.0,7.9612694997310305,3600.2799999713898,0.3268881611892155,84.66802803686738,84.61007781886417
2,4,0,2504,13783,500,178544.0,227,9,23851.0,37.53721017986667,3601.3559999465942,9,19317.0,27.007299270072988,3600.207000017166,0.43982364932049595,86.6413881172148,89.18081817367148
2,5,0,2395,9194,479,74704.0,265,9,13792.0,20.83091647331786,3600.194999933243,9,12565.0,12.29606048547552,3600.2269999980927,0.3207043356477484,81.53780252730778,83.18028485757121
2,6,0,2504,9210,500,61593.0,281,9,12661.0,5.41031514098412,3600.2519998550415,9,12685.0,5.46314544737879,3600.4249999523163,0.2938965254474184,79.44409267286866,79.40512720601367
2,7,0,2349,7271,469,36270.0,469,9,5786.0,2.7480124438299303,3600.2259998321533,9,5792.0,2.57251381215469,3600.3740000724792,0.26365926128991785,84.04742211193825,84.03087951475048
2,8,0,2367,9597,473,67478.0,333,9,8788.0,7.578516158397811,3605.7419998645782,9,8779.0,7.3698598929263,3600.3689999580383,0.342730293008152,86.97649604315481,86.98983372358398
2,9,0,2502,18799,500,316282.0,287,9,13142.0,9.20712220362197,3600.24599981308,9,13345.0,11.974522292993631,3600.3040001392365,0.6008467915791318,95.84484731979688,95.78066409090621
2,10,0,2333,8843,466,80610.0,498,9,7931.0,16.12659185474719,3600.214000225067,9,7700.0,13.49350649350649,3600.257999897003,0.3250770693289436,90.16127031385685,90.44783525617169
2,11,0,2504,10426,500,84594.0,158,9,19168.0,26.883347245409013,3600.2170000076294,9,17152.0,18.336054104477608,3600.1799998283386,0.3326998017714206,77.34118258978178,79.72433033075632
2,12,0,2345,7443,469,54362.0,471,9,7040.0,13.4375,3600.319000005722,9,6810.0,10.60205580029368,3600.3170001506805,0.27081802105998526,87.04977741804937,87.47286707626651
2,13,0,2504,10096,500,77099.0,187,9,16876.0,21.42095283242474,3600.203000068665,9,15059.0,11.720565774619821,3600.2190001010895,0.32216930737428184,78.1112595494105,80.46796975317449
2,14,0,2349,8730,469,70181.0,260,9,15150.0,24.40924092409241,3600.2460000514984,9,14642.0,23.26867914219369,3600.2549998760223,0.31656516999875983,78.41296077285875,79.1368034083299
2,15,0,2339,7743,467,47954.0,442,9,7438.0,9.12879806399569,3600.4270000457764,9,7504.0,9.94136460554371,3600.451999902725,0.28318127075720906,84.48930224798765,84.3516703507528
2,16,0,2492,10466,498,77779.0,154,9,18649.0,25.50270791999571,3600.2119998931885,9,16058.0,12.64790135757877,3600.194999933243,0.33720108280661104,76.02309106571182,79.35432443204463
2,17,0,2430,9471,486,64207.0,370,9,8696.0,5.84176632934682,3601.0460000038147,9,8729.0,5.670752663535341,3600.5329999923706,0.32091649766961966,86.45630538726307,86.40490912205834
2,18,0,2499,13511,499,163597.0,203,9,17157.0,15.68456023780381,3600.2190001010895,9,16968.0,17.9042904290429,3600.209000110626,0.43287130704964133,89.51264387488769,89.62817166573959
2,19,0,2398,7553,479,38736.0,446,2,5791.0,0.0,645.9589998722076,2,5793.0,0.0,1151.2349998950958,0.2628041793971683,85.05008261049153,85.04491945477075
2,20,0,2482,8434,496,42183.0,384,9,7053.0,0.8648801928257401,3600.2290000915527,9,7055.0,1.28986534372785,3600.2799999713898,0.2739271322648421,83.27999431050424,83.27525306403054
2,21,0,2494,10498,498,85936.0,145,9,22009.0,33.56354218728702,3600.194999933243,9,17134.0,14.05392786272907,3600.223999977112,0.33768971725482516,74.38908024576429,80.06190653509589
2,22,0,2353,7424,470,46776.0,399,9,7400.0,6.22972972972973,3600.302999973297,9,7423.0,6.49333153711437,3600.3830001354218,0.26829261241258084,84.17992132717633,84.13075081238242
2,23,0,2395,7953,479,38633.0,474,9,5548.0,0.64888248017303,3600.316999912262,9,5548.0,0.28839221341023,3600.2330000400543,0.27741587789934125,85.63922035565449,85.63922035565449
2,24,0,2412,7086,482,32783.0,442,9,5688.0,0.21097046413502,3600.202000141144,9,5688.0,0.21097046413502,3600.255000114441,0.24370061760876247,82.64954397096056,82.64954397096056
2,25,0,2504,12406,500,119024.0,166,9,26979.0,48.84539827273064,3600.1790001392365,9,21720.0,29.502762430939228,3600.2320001125336,0.3958827681542532,77.33314289555048,81.75157951337545
2,26,0,2308,5057,461,18201.0,609,2,3817.0,0.0,52.73200011253357,2,3818.0,0.0,63.48399996757507,0.18995011039418122,79.02862480083512,79.02313059721993
2,27,0,2349,9028,469,56085.0,360,9,8658.0,7.16100716100716,3600.207999944687,9,8685.0,6.75877950489349,3600.2220001220703,0.3273711746562204,84.562717304092,84.5145760898636
2,28,0,2349,4695,469,17395.0,716,2,3424.0,0.0,3.25,2,3427.0,0.0,2.4700000286102295,0.17024896599589662,80.31618281115263,80.29893647599884
2,29,0,2504,31833,500,673035.0,204,9,129807.0,63.0651659771815,3600.2900002002716,9,132225.0,62.03667990168273,3600.359999895096,1.0158097822549044,80.71318727852191,80.35391918696651
2,30,0,2363,7392,472,36092.0,412,9,6540.0,1.60550458715596,3600.165999889374,9,6535.0,1.60673297628156,3600.21799993515,0.2648794945216313,81.87964091765488,81.89349440319184
3,0,0,2420,12112,484,109109.0,97,9,31548.0,38.11018131101813,3600.183000087738,9,32742.0,40.95046118135728,3602.052999973297,0.41380394193352216,71.08579493900595,69.99147641349477
3,1,0,2420,14205,484,151045.0,46,9,42048.0,38.72716894977169,3600.2119998931885,9,44688.0,44.671947726459,3600.207999944687,0.48531084834591165,72.16193849515045,70.4141149988414
3,2,0,2273,11193,454,96080.0,119,9,28901.0,29.542230372651467,3600.220999956131,9,28271.0,26.75179512574723,3600.196000099182,0.4334796725801355,69.9198584512906,70.5755620316403
3,3,0,2420,19387,484,327870.0,146,9,27514.0,45.18790433960892,3600.2400000095367,9,38389.0,63.40357915027742,3600.2599999904633,0.6623527924591475,91.6082593710922,88.29139598011407
3,4,0,2408,11767,481,87257.0,156,9,14482.0,11.60060765087695,3600.21599984169,9,14974.0,13.61693602243889,3600.201000213623,0.4060347243021806,83.40305075810537,82.83919914734635
3,5,0,2278,10009,455,75275.0,267,9,17894.0,40.628143511791656,3600.164999961853,9,18563.0,39.92350374400689,3600.210000038147,0.3859259079322445,76.22849551643972,75.3397542344736
3,6,0,2325,9145,465,58105.0,208,9,10583.0,2.92922611735802,3600.2649998664856,9,10584.0,3.00453514739229,3600.2269999980927,0.3384968445209409,81.78642113415368,81.78470011186644
3,7,0,2293,13063,458,154755.0,197,9,20240.0,28.53260869565217,3600.2200000286102,9,17495.0,19.7827950843098,3600.2300000190735,0.49711200870088723,86.9212626409486,88.69503408613615
3,8,0,2271,7783,454,51181.0,284,9,11091.0,6.960598683617341,3600.1959998607635,9,11203.0,7.74792466303668,3600.224999904633,0.3019493052605443,78.32984896739025,78.11101776049706
3,9,0,2272,9420,454,84121.0,233,9,16115.0,26.1805771020788,3600.205999851227,9,15620.0,27.27272727272727,3600.209000110626,0.36513665879025803,80.84307129016535,81.4315093734026
3,10,0,2420,12797,484,136580.0,95,9,29297.0,34.81585145236713,3600.203000068665,9,27193.0,29.97830323980436,3602.095999956131,0.43720682339194866,78.5495680187436,80.09005710938644
3,11,0,2414,10792,482,71320.0,141,9,13937.0,8.38056970653655,3600.707999944687,9,13954.0,7.18790311021929,3601.3650000095367,0.37054191755442334,80.45849691531127,80.43466068424004
3,12,0,2420,16501,484,273675.0,114,9,100692.0,100.0,3604.916000127792,9,108276.0,100.0,3606.986000061035,0.5637532072197036,63.20745409701288,60.436283913400935
3,13,0,2281,9238,456,61901.0,220,9,11179.0,7.70194113963681,3603.8980000019073,9,11187.0,7.16009654062751,3600.274999856949,0.35526123506926016,81.94051792378153,81.92759406148528
3,14,0,2282,12593,456,137786.0,116,9,27225.0,28.54729109274563,3600.214000225067,9,61780.0,100.0,3604.5230000019073,0.48385838737180714,80.24109851508861,55.162353214404945
